"","cowcode","country","year","v2x_delibdem","v2dlreason","v2dlcommon","v2dlcountr","v2dlconslt","v2dlengage","v2xeg_eqprotec","v2xeg_eqdr","v2x_jucon","v2xlg_legcon","v2cscnsult","v2xps_party","v2lgqstexp","v2lginvstp","v2lgotovst","e_competition","e_democ","e_autoc","v2x_corr","v2x_pubcorr","v2x_execorr","v2elvotbuy","v2elirreg","v2psprlnks","v2exbribe","v2exembez","v2excrptps","v2dlencmps","e_wbgi_gee","e_wbgi_rle","v2pepwrses","v2pepwrsoc","v2elreggov","v2elrgpwr","v2ellocgov","v2ellocpwr","v2x_feduni","e_dpi_author","v2mecenefm","v2mecenefi","e_peaveduc","e_migdppcln","e_migdpgro","e_peginiwi","e_reserves_billions","e_Total_Oil_Income_PC","e_Fiscal_Reliance","e_miinteco","e_miinterc","e_Civil_War","e_h_polcon3","e_h_polcon5","expend_security_EXP","expenddefence_EXP","exp_public_order_EXP","wagessalaries_EXP","pensions_EXP","total_welfare_EXP","education_EXP","health_EXP","social_protection_EXP","housing_EXP","owelfarespend_EXP","expend_security_GDPGSRE","expenddefence_GDPGSRE","exp_public_order_GDPGSRE","wagessalaries_GDPGSRE","pensions_GDPGSRE","total_welfare_GDPGSRE","education_GDPGSRE","health_GDPGSRE","social_protection_GDPGSRE","housing_GDPGSRE","owelfarespend_GDPGSRE","expend_security","expenddefence","exp_public_order","wagessalaries","subpentrans","pensions","total_welfare","education","health","social_protection","housing","owelfarespend","stability_0","stability_1","stability_2","stability_3","stability_4","stability_5","y_lk0","y_lk1","y_lk2","y_lk3","y_lk4","y_lk5"
"77",483,"Chad",1983,0.0450618658854504,-0.86316163768636,-1.37839560717927,-1.36271565875804,-1.14894265001613,-1.46203658697253,0.317100288068995,0.201626907003687,0.189574746533911,0.108409853453966,-0.638283056902688,0.231707005741749,-0.830358757818689,-1.7969190457497,-1.68537879198908,0,0.282051282051282,6.33333333333333,0.728785372984229,0.840242676278378,0.9002620514403,-1.26454173669715,-1.11584963616414,-1.53027389347096,-2.07214120110981,-2.17135890168642,-1.70981315575071,-0.908558352165957,-0.992767110466957,-1.24159731715918,-1.55376895589565,-1.00216086540351,1,-1.00637488305664,1,1.37918353333225,0,0,-1.13334477074527,0.96281523226258,0.879499812630263,6.17614127219991,0.871130289866569,34.7000007629395,0.146808510638298,22.3189897234043,NA,0.0638297872340425,0.617021276595745,0.361702127659574,0,0,0.107625477892511,0.107625477892511,NA,0.317724720046327,0.00653401688517382,0.0306472195820375,0.0132612659680573,0.0153649702498859,0.00277885189279914,NA,NA,0.0196684425806298,0.0196684425806298,NA,0.0569683314498627,0.001175244358213,0.00571045525033366,0.00248385762097314,0.00285024105952206,0.000517490057973191,NA,NA,13638705882.3529,13638705882.3529,NA,18243648648.6486,NA,1083333333.33333,6654545454.54545,2781818181.81818,3390909090.90909,662500000,NA,NA,0.087450265333405,0.288103709904663,0.276821701049925,0.277904767052529,0.273794899448806,0.289096124453629,0.17208390196148,0.168318546070851,0.182027956839256,0.165542956091461,0.143669182963252,0.196120797566131
"78",484,"Congo",1983,0.120992985051761,-0.235414869313358,0.298711636834006,-0.292680609943868,-0.0322150568140256,-0.20012157916312,0.316775656761007,0.284730975298172,0.210145508513806,0.254155779059263,-0.288528267531238,0.224927357932989,-1.2334957507731,-1.59998862920483,-1.34980358630183,0,0.978260869565217,5.76086956521739,0.83407653179329,0.781927097350993,0.892925244696597,-1.05046688966,0.247713375327715,-1.29906950196537,-1.93924365683937,-2.13306253330955,-1.48542302462578,-0.696814323315692,-1.25771196186542,-1.3434780985117,-0.837578004131187,0.0452366625827629,1,-1.6574647210862,1,0.448722133412645,0.161188213630243,0,-0.571151524489911,0.464732731440653,4.18905775597755,7.61275581603355,1.09292511863911,NA,1.07889193617021,556.767108717021,NA,0,0.234042553191489,0.0638297872340425,0.0657107182171034,0.0946976749793343,0.156737670302391,0.156737670302391,NA,0.364873606297705,NA,0.264117176334063,0.179877772927284,NA,NA,NA,0.0842394108573595,0.0425330350796382,0.0425330350796382,NA,0.106718064989985,NA,0.0726898784438769,0.0494051923354467,NA,NA,NA,0.0232846854875485,4724666666.66667,4724666666.66667,NA,61114282222.2222,NA,NA,8173333333.33333,5543333333.33333,NA,NA,NA,2.63e+09,0.0878776252533573,0.363737314012498,0.344551632584811,0.334889016360785,0.387420152236993,0.323493438384981,0.140000299834649,0.346875202375261,0.358685023312293,0.304164093771047,0.362045131904695,0.344526299640168
"79",490,"Congo, the Democratic Republic of the",1983,0.0553968064442231,-1.40554770457323,-1.01866438504717,-1.26081226746672,-0.844043804738429,-0.824112856971378,0.25739174653241,0.205766478434522,0.166463800329477,0.186141278515471,-1.08767629637966,0.222951694688898,-0.954068072322714,-1.65311455183573,-2.01059625749714,0,0.214285714285714,8.64285714285714,0.825593688793886,0.898163557052612,0.861725211143494,-1.18359271950888,-0.640561179425937,-0.898482658022201,-1.32496764339518,-2.00219594264129,-1.93714627900762,-1.71342926934401,-1.70836499333382,-1.799795627594,-1.01348105679746,-0.864275511192791,1,-1.10964630459296,1,-0.427561964257522,0.165091174080017,NA,-1.41819396489405,-0.0711293060162854,2.53881532968359,6.19171221712802,-2.26842190911795,NA,0.152200638297872,6.86763868723404,NA,0.0212765957446809,0.0638297872340425,0.25531914893617,0,0,0.135591995622963,0.114618660043925,0.0381333361464468,0.277188975257533,0.00746190028551679,0.15110611069637,0.136194767042374,0.0250080293626524,NA,0.0168304711580277,0.0105222347857697,0.0286861137988476,0.023383159047136,0.0172346018953249,0.0520826436695643,0.00217824865383311,0.0463701991145225,0.0409623954773826,0.0126177279744297,NA,0.00663628301117568,0.0037291546468623,182107792115500,182107787572500,8260000,81625898913142.9,NA,92523076.9230769,560870833.333333,556397916.666667,7496250,NA,5460000,2868571.42857143,0.12830702121232,0.263811890745159,0.296436962492049,0.2691298578056,0.29429329659068,0.273887313709512,0.135571383113482,0.222308704615886,0.246189537313744,0.244381186521313,0.222324243554478,0.213137389804511
"80",500,"Uganda",1984,0.129679522266755,-0.402006987206635,-0.463408603951212,-0.69870194879307,-0.493805715983445,-0.362370573518828,0.743613253699409,0.422026020950741,0.22219836016496,0.584283966985014,0.236328510824503,0.410034220914046,0.0425961746624793,0.869142614876535,0.64390118282893,0.0888888888888889,1.19047619047619,4.47619047619048,0.712453082789383,0.603949581914478,0.599715904394786,0.0725869309551282,-0.875735953770865,-0.693162198933708,-0.979810938120743,-0.334354098655856,-0.943888383197694,-0.0508449721379874,-0.453447584062815,-0.598671946674585,0.507147293001371,-0.0628683851654889,1,0.229263802549049,1,-0.949502097981206,0.214196882976426,NA,-0.167474100249146,0.844837778568898,2.38502220047845,6.56804614596897,0.922467081414329,42.3175681861671,0,0,NA,0.0444444444444444,0.622222222222222,0.422222222222222,0.0965199782089754,0.118702470578931,0.173389130937202,0.113060618309598,0.0628387750614257,0.204683842892582,NA,0.218366214384635,0.140845490220402,0.0552643643292997,0.0104745666806897,NA,0.0282294821226969,0.0256422881135031,0.0197672126814723,0.010202354806311,0.0329358953879111,NA,0.0328616471225886,0.0215209446920964,0.00836316447729539,0.00205304217524827,NA,0.00396762134706868,75835597619.0476,101112394736.842,43020766666.6667,153843897297.297,NA,NA,103892597619.048,76862497619.0476,25899026190.4762,25366666.6666667,NA,1482156250,0.11337895733845,0.142652728421457,0.150184197357796,0.149459384400383,0.161095537441939,0.163157816905066,0.107009315466153,0.164127065129006,0.162595819996905,0.17144932198172,0.187401638252727,0.179353603173536
"81",501,"Kenya",1984.5,0.19731173951993,0.769339786835497,0.0471185822071311,-0.369636422141833,0.642122480054802,0.806989972813185,0.370695046403191,0.336234656924551,0.270589978180148,0.632380964403803,-0.446979059308594,0.523376745933836,0.311104216198258,0.553215590823382,1.15579825976038,0.113636363636364,1.68181818181818,4.97727272727273,0.810757408978216,0.733835506168279,0.841802960092371,-1.40083904040262,-0.401912885878476,0.601258112694381,-1.12167380957137,-1.76369163848766,-1.02963263513011,-0.281413106648597,-0.553604997694493,-0.938684962689876,-0.699481804863396,0.0161176299239973,1,-0.816507048874499,1,-0.684906849094756,0.123485927724026,NA,-0.691021277436207,1.48270480665223,4.27643183686517,6.88972148028287,1.03881211638112,59.2037880203941,0,0,NA,0,0.0227272727272727,0,0.138611575891805,0.223576914432437,0.0778526411187358,0.0778526411187358,NA,0.304626163659674,0.0403194253643354,0.295245198214926,0.197827521257284,0.0634750327685984,0.00239334761863574,0.021032378077507,0.0316572074619372,0.0231562457047403,0.0231562457047403,NA,0.085953557468725,0.00854637008160353,0.0856732684922845,0.0577774299308658,0.0181927754984875,0.000609022928983904,0.00537643500138074,0.00907301462843622,4651451219.5122,4651451219.5122,NA,26128666666.6667,NA,75566666.6666667,21531865853.6585,15721514634.1463,4286175609.7561,7500000,6.7e+07,1516907317.07317,0.0852697215438705,0.0997291769413355,0.105915961855707,0.103720527003064,0.116163142746355,0.113807451111669,0.133802802400555,0.28087716130064,0.24847061398377,0.268316096394909,0.253793168763005,0.259787886405597
"82",510,"Tanzania",1983.5,0.201174784121002,1.15836071746816,0.610031290378911,-0.460068608179539,0.333358341233026,0.0632958438938269,0.748518939899361,0.786114062951959,0.755842356578164,0.772524400897648,0.739069346489089,0.577888519867606,0.850293070846304,1.33088535642612,1.38223561491948,0,0.521739130434783,5.15217391304348,0.3087523992184,0.211994497348433,0.256594522653714,0.771631503952101,-1.04864947237288,0.781904346888366,0.866366732760854,1.27175019119125,1.14284019917722,1.48691481319266,-0.435348879545927,-0.333450261503458,1.64529354896783,1.66329324491733,1,-0.849308920078375,1,-0.812187674337543,0.142036108866982,NA,0.0625445144763024,1.3127745183204,3.52841559182043,6.32237938176031,0.918442149849042,49.0965117964634,0.156521739130435,0,NA,0,0.0217391304347826,0,0.046358906425709,0.046358906425709,0.155914760110053,0.129722155133883,0.0645208011070887,0.224739867629427,NA,0.239483161380997,0.137009089626372,0.060928010661155,0.00810951068997383,0.0193178993649781,0.132725193993085,0.0356966258957982,0.0320364957890258,0.015350042656064,0.0483543763643709,NA,0.0541691754478961,0.0321418277042753,0.0145435240667532,0.0019354579038918,0.00420956558082253,0.0299892423208803,1026572727.27273,1193120000,336608333.333333,97495636363.6364,NA,NA,73749274074.0741,70034015000,29301605000,20600000,39950000,214177777.777778,0.088044246787525,0.199549644613844,0.246034237516306,0.235169882510442,0.236309027406614,0.271555371928432,0.147350477809089,0.228020176280567,0.232678541948522,0.23081027895294,0.263689097174328,0.22336769117704
"83",516,"Burundi",1984,0.102015720395165,0.486052718960542,-0.692157820817746,0.339075019478927,0.169909399626695,-0.115103722261471,0.512638229793972,0.516443843146165,0.628879526588652,0.277221698562304,0.860079590817315,0.304332557651732,0.119793917051766,-0.919308574391058,-0.426171326651405,0.0444444444444444,0.611111111111111,5.86111111111111,0.412444750726113,0.2334157427152,0.250591222776307,1.01752640716297,0.917848592310736,-0.505024298446686,0.830635521970587,1.19799654029573,1.36386148532794,-0.0756512050500951,-1.42497970163822,-1.43001551181078,1.3397137552099,-1.07411043982754,1,-0.627518106600831,1,0.663791955853809,0.0526398499806722,NA,0.734263727567926,-0.230216977587887,1.89118812614017,6.31058634652032,0.707591787560119,39.8166659037272,0,0,NA,0,0.444444444444444,0.288888888888889,0.0279099541631612,0.0493572388182987,0.224883413833121,0.21938659299327,0.126426875591278,0.322533930504793,NA,0.226672139432695,0.181899801492691,0.0452771763503551,NA,NA,0.029381550475955,0.0568874996776382,0.0568874996776382,NA,0.0638941096498028,NA,0.0396668243262431,0.0335940952811922,0.00716793987279137,NA,NA,0.00512129338246515,22699304347.8261,22694200000,117400000,15407273684.2105,NA,NA,11251551851.8519,10307160000,1739776000,NA,NA,174566666.666667,0.149534289316348,0.276822395269362,0.275247211641004,0.252663033823533,0.294674524624566,0.275676097825179,0.0642282184523003,0.32316558850954,0.280460335822989,0.38143554977669,0.295451856426913,0.276186901377412
"84",517,"Rwanda",1984,0.0797951429123435,0.0136795655886944,0.857970225001275,-0.851035808858634,-0.573734921871745,-0.775540040464779,0.556987282964919,0.352797933750682,0.505652377671666,0.330782706869973,-0.803890170839118,0.230934956587023,-0.356550307121013,0.0270932844517743,-0.163208002388043,0,0.244444444444444,6.06666666666667,0.478832676510057,0.435292975107829,0.318226785461108,0.942230636525575,0.57956740123398,1.07232908200715,0.0694122672820612,1.00888190702052,0.185081696838545,0.271783692576639,-0.770806837826967,-1.10108565539122,0.135235389772816,-0.157006554552733,1,-0.594131151805948,1,0.458646247011142,0.207938863171471,NA,-0.972306276859613,-1.22835571124977,1.9320308185286,6.6425188170539,1.4820107365648,39.3021747340327,0,0,NA,0,0.155555555555556,0.155555555555556,0.0186372947963802,0.0186372947963802,0.178785319351369,0.155867574270815,NA,0.339283006014051,NA,0.279676409704345,0.227141151825587,0.0560397141923507,0.0172448983415961,NA,0.0352840378880501,0.0284471711527337,0.0297187155312193,NA,0.0511538165085243,NA,0.0369364108191803,0.0298625061986968,0.0066109912215986,0.00344642174895853,NA,0.00464589409530163,8525340476.19048,12547346428.5714,NA,14952905405.4054,NA,NA,8815823809.52381,6718357142.85714,1930980000,2.46e+09,NA,556420000,0.151154331464758,0.236819253589772,0.243225996132833,0.24150458059066,0.258462583267586,0.230460292288263,0.0598679314376256,0.259820532276718,0.205460521568144,0.217693616226895,0.230569263159574,0.23726097886426
"85",520,"Somalia",1983,0.0359685309918289,-1.26073331453124,-1.77993798755283,-1.44859100613038,-1.30289342520809,-1.84816172107087,0.109521456062794,0.194591464038859,0.229977669868064,0.400169799302486,-1.10218995622056,0.156870159538502,0.495194590848554,-0.470760123342613,-0.0582141276391487,0.191489361702128,2.03225806451613,4.96774193548387,0.670920207132379,0.704851679345395,0.687933954152655,0.585479839075045,-1.53455693441234,-1.48588249660722,-1.12724953165933,-0.862870946151794,-1.22956764923422,-1.66290025021024,-2.10116900503635,-2.24179285764694,-0.889171621695229,-0.636063943391898,1,-0.150718611941681,1,-0.515023167314272,0,NA,-0.500737770438654,-0.0752225839347105,0.637737750372988,6.96470531504205,-0.352683060188241,47.4000015258789,0,0,NA,0.0851063829787234,0.404255319148936,0.340425531914894,0.0542056084327076,0.126788134160249,0.20505073806271,0.145938329398632,0.0591124093625695,0.0685473946588381,NA,0.0924118938079724,0.0499720529575522,0.0250321338593494,NA,NA,0.0215797296065527,0.0323061742302444,0.0276353160540263,0.00467085786577728,0.0170425338936704,NA,0.0125938772948252,0.00780188732056154,0.00302535238572293,NA,NA,0.00176663770495603,1749035291.66667,1443726916.66667,305308375,4328142857.14286,NA,NA,701756251.720833,393410083.333333,226520002.065,NA,NA,119579500,0.0991752187682029,0.169716594640889,0.207416727112793,0.190555764580098,0.225472759968719,0.229209135487405,0.0890418759312435,0.097115103272339,0.107653226936035,0.0976604878714487,0.0977107720402794,0.108237784374397
"86",522,"Djibouti",1991.5,0.082796213838685,-0.951001462051201,-0.725909391053756,-1.000738949827,-0.941487313849246,-0.062949245852386,0.458855297168096,0.385003171612819,0.199342967569828,0.112510669231415,0.820329640878501,0.265564363822341,-0.191798648787889,-1.88776960495713,-1.9088009695359,0,0.8,5.8,0.750760807041059,0.779800164699555,0.661020567019781,-1.02906170699874,-0.848364396224609,-1.40608198743231,-0.397343947021432,-0.724552084524359,-1.52813558838182,-0.130862463841976,-0.888234868645668,-0.87333320081234,-1.12336033707823,-0.192428924473988,1,-0.232858776918846,1,-0.73243386705485,0.187715683629115,NA,-1.27073257373836,-1.66305126855899,3.26725177367528,7.2319432258606,-1.91439955979586,43.3181828585538,0,0,NA,NA,NA,0,0,0,0.139883134800654,0.120014888785171,0.129143599420786,0.505007309132609,NA,0.154310524177093,0.0765197801475341,0.0677773847889441,0.0105450935661793,0.218166962265968,NA,0.047327298241166,0.0430660733327386,0.0276979617774487,0.174706483452484,NA,0.0502180616156413,0.0262020825981521,0.0220813969723307,0.00223289453424514,0.041367556899786,NA,3673461538.46154,3469307692.30769,1.327e+09,13813479310.3448,NA,NA,3729538461.53846,2072653846.15385,1579038461.53846,105500000,1.602e+09,NA,0.108920209287172,0.164238474717895,0.217421087615914,0.185549816358524,0.182356521694121,0.177720330887485,0.0762944102131705,0.0961748842437125,0.129444580803942,0.107558070105748,0.110992708128078,0.109865816628253
"87",530,"Ethiopia",1976,0.0416342029293258,-0.653088625785539,-0.27838274561127,-1.27856809668147,-1.42098309903433,-1.33246667336736,0.248891095768233,0.267540039586239,0.102890154865921,0.120442796315326,-1.22111272437247,0.110152727756344,-1.4288528352032,-1.32234233168366,-1.9234361441642,0,0.571428571428571,7.125,0.679992840064592,0.791102086911436,0.705584859261747,1.12800746574039,-1.04089540416034,-0.425922904699229,-0.626593092878473,-1.21071447956012,-0.970097763191673,1.14267231305075,-0.890642866492272,-0.819999374449253,-0.620244264434214,-1.56070609679016,1,-0.941320686720399,1,-1.60245748977468,0.0796290503234648,0.315789473684211,-1.1779734784939,0.0648734386400332,0.729983617536357,6.28490725017729,0.646009227124656,33.0615389897273,8.41967213114754e-11,0,NA,NA,NA,0.295081967213115,0.0217497204048712,0.0288420205368944,0.291195249328247,0.197208026853891,0.10181949110443,0.250820898665832,0.0291314020466346,0.180435739302387,0.116337306135231,0.0432496123843723,0.00834101510822381,0.0122332433549066,0.0217565974479334,0.0509715338272077,0.0412185416315441,0.010972116094005,0.0723153309753308,0.00827498107145612,0.0416464257103048,0.025918233894596,0.00902901700158653,0.0017054557500064,0.0032737392912774,0.00380149272323989,1118434146.34146,995046341.463415,133128947.368421,1689257692.30769,NA,182676923.076923,657968750,447604444.444444,146195555.555556,27850000,30026666.6666667,74506666.6666667,0.126601077368238,0.212242553879344,0.22547611331061,0.215028419224557,0.225361391764758,0.228085703468725,0.112123681708217,0.152565769181688,0.157316530174815,0.153956057031522,0.158917577396267,0.15788266627977
"88",531,"Eritrea",1999.5,0.020948551294048,-0.847333860816032,-1.20273459429224,-1.58385400274928,-1.38277820825843,-0.945593443560053,0.488860179271017,0.413067783628191,0.0283564026467502,0.0482718359146799,-1.73868529055147,0.0436787844768592,-1.39068233933499,-2.36710117926027,-2.13319346523105,0,0,6.42857142857143,0.499450133194291,0.409079217485019,0.657650023698807,NA,NA,-1.90121305913097,0.0312794098599959,-1.10127031639133,-0.241595855822605,-0.174337574393997,-1.02787349373102,-0.573357144370675,-0.7448250488104,-0.872913691310386,1,-2.29276803964309,1,-2.6338568738305,0.00768179958686233,0,-1.16818799242221,-1.8312599675322,3.08476715428489,6.2108006477356,10.5120706558228,NA,NA,0,NA,0.142857142857143,0,0,0.166675001382828,0.166675001382828,0.374373725869439,0.374373725869439,NA,0.261106885396517,0.0263838192913681,0.0922160680321131,0.0399780397049405,0.0227043540640311,0.0158051480221647,NA,0.0137285244947469,0.234290133823048,0.234290133823048,NA,0.163584187053717,0.0136219431102897,0.0558839816261422,0.0245330274443735,0.0142934131012721,0.00861002405343408,NA,0.00844751702706245,1762009090.90909,1762009090.90909,NA,1127130769.23077,NA,180666666.666667,446736363.636364,188527272.727273,99290909.0909091,95990909.0909091,NA,62927272.7272727,0.196096345517242,0.196813301929853,0.201211195078427,0.210025282698405,0.219901276054778,0.209846846457334,0.126124835478482,0.287137275833247,0.263266294444424,0.262990604846019,0.269944987709939,0.308478102286972
"89",540,"Angola",1990.5,0.0300154072118508,-0.6970613527102,0.371038029944855,-1.23505572840728,-1.271500673582,-1.51463015255796,0.179299692157656,0.144822943489999,0.460303160361946,0.116513934684917,-0.620218730243915,0.153898996766657,-1.34554047865834,-1.50977552129723,-1.74540165565918,0,0.576923076923077,5.84615384615385,0.642529180266291,0.749930454418063,0.853575245477259,-1.10244490742285,-0.857992110554338,0.235825188740955,-1.73838793060616,-1.60230514306356,-1.01208478806825,-1.1780285043254,-1.2344094067812,-1.53753650188446,0.0267323351443658,-1.76825425431012,1,-0.982940947201006,1,0.202771477550957,0,NA,-1.44441640556736,-0.36957280582186,1.70018749311566,6.71177811920643,-0.371922312071545,NA,2.97275653125,522.8907340625,65.6214534482759,0.75,0,0.75,0.156566964041802,0.156566964041802,0.239962248364464,0.134425222873688,NA,0.27011155128479,NA,0.165160708874464,0.0530191821356614,0.0399055831134319,NA,NA,0.0722359460468093,0.134899444528855,0.0542664676904678,NA,0.135687534274025,NA,0.0817518718540668,0.0270020452638467,0.0205245569348335,NA,NA,0.0342252699658275,227742125000,4.35e+10,NA,100881120000,NA,NA,138701866666.667,42924666666.6667,42953533333.3333,NA,NA,52823666666.6667,0.134943070235643,0.247928942729677,0.267059242738421,0.26301056675008,0.247999599661296,0.241850601438093,0.0756070545585292,0.245196292285261,0.21713103835667,0.217348981171342,0.239847185828517,0.188736078253023
"90",541,"Mozambique",1990.5,0.1544722945708,0.0270687289314064,0.803874724454645,-1.1355316253735,-0.112643136496829,-0.4057754324742,0.538529373705387,0.450525066815317,0.44670176319778,0.273430814500898,0.414512667637097,0.197005119174719,-0.385333749922273,-0.680651370015534,-0.782661985951538,0.40625,2.03125,4.40625,0.374603909113213,0.508113445714116,0.445789849385619,1.33879442765486,-0.192883379206792,-0.264536759461282,0.410872876624345,0.0239731126698811,-0.200810349401756,0.889548201269409,-0.422357901930809,-0.706149332225323,-0.125065032328665,0.866973214369554,1,-1.05385027496187,1,-0.260219745985282,0.12813023943454,0,-0.13985116397392,1.0213592216419,1.76312498003244,7.15856146812439,1.03710286784917,44.7863636016845,0,0,NA,0,0.4375,0.4375,0.13140441525367,0.13140441525367,0.184814542531967,NA,NA,0.162445538100742,0.0400472727434879,NA,NA,NA,NA,NA,NA,0.0788717517519698,NA,NA,0.0526401665993035,0.0105680857827379,NA,NA,NA,NA,NA,NA,190520764705.882,NA,NA,1504808250000,NA,728454545454.545,NA,NA,NA,NA,NA,NA,0.078953655137003,0.327199987951471,0.313971739020173,0.266759892207433,0.311664081342924,0.305291073151434,0.0897858384190373,0.267790332751739,0.259522263778718,0.264627212142097,0.272933426166956,0.283724390404834
"91",551,"Zambia",1985,0.260514945044121,0.949995072494131,1.46374425319895,0.418733844904115,0.478030662083873,0.335181238714841,0.605512977339501,0.636231023211812,0.658916348634764,0.461437291877214,1.46642376952094,0.439823288557141,0.222653673979308,-0.0922953364097786,0.0981133394948708,0.13953488372093,2.3953488372093,4.67441860465116,0.339255468750237,0.333820652823115,0.343637846237005,0.435721248587158,0.709598108614308,0.516350295860595,-0.00652866793005946,0.910380452986031,0.379850516267905,1.05702421731106,-0.871319100260735,-0.532599065452814,0.0467685503714755,0.787392200460685,1,1.37888454476329,1,1.10527643207124,0.430927202452061,NA,0.623310176667109,0.707125940931447,4.88867512969084,6.71466982641885,-0.478944731399761,52.8149048238678,0,0,11.83264275,0,0,0,0.0906394493012202,0.222962737083435,0.0869827503886293,0.0589497035990159,0.023483366239816,0.207351927246366,0.0104122740449384,0.166893710310643,0.0900096987875609,0.0513337615590829,0.0187611583118828,0.00882581799232866,NA,0.0281413084389094,0.0195106612207989,0.00774633479662813,0.0668558251644884,0.00314349227765989,0.0534242970439104,0.0290719045755955,0.0162637436834092,0.00602270479206569,0.00268572741188109,NA,75039386647.0588,74657114066.6667,11815220153.8462,384624511428.571,NA,23222222222.2222,118333110575.538,52968141384.6154,40774471190.9231,16507498000,10507900000,NA,0.0801795363046111,0.258984277907119,0.275543678991153,0.205759197264137,0.24283214594165,0.243998053421257,0.0768547398699114,0.239753677558332,0.273873386641374,0.238371454868478,0.259265137532212,0.209235337236573
"92",552,"Zimbabwe",1988,0.126299577712878,-0.208401060322924,0.153947183813153,-0.991135111283644,0.481893312545545,-0.306514515079,0.422955629390639,0.498819752722173,0.589309415301761,0.285883706969184,-1.27444466320002,0.291236083249788,1.07375915080619,-1.16547930246308,-0.266655033803546,0,2.72222222222222,4.11111111111111,0.512603088871887,0.386989995434478,0.508929950159949,-0.799935195036314,-0.290244395836297,0.0631408000900071,0.94566110192795,-0.798175412468348,0.208982312990986,0.142343417607249,-0.846098380163312,-1.42193300276995,-0.529260523099741,-0.573425350035081,1,-1.32730111676215,1,-0.239474864996738,0.20344983685661,NA,-0.493174472080133,-0.705749776275977,6.44021611600309,7.14481892456879,-0.535152449901846,64.4594598718591,0,0,NA,0,0,0.216216216216216,0.133768874250593,0.133768874250593,0.264498755335808,0.181086836213415,0.083411919799718,0.32709955573082,0.0423586731000493,0.352857446128672,0.164440593258901,0.0602534985677762,0.0703371908854355,0.0578261625699022,NA,0.0888198325410486,0.0636423802934587,0.0251774517819285,0.111492494190181,0.0139773720487331,0.114570728503167,0.056165574118495,0.0191512235905975,0.0242691041203216,0.0149848251894582,NA,325109090.909091,230909090.909091,94200000,610433366666.667,NA,37547704166.6667,463018181.818182,232445454.545455,77190909.0909091,91181818.1818182,62200000,NA,0.108213603076203,0.282739234370912,0.313873716896164,0.292617651492604,0.263793170648899,0.28566237520022,0.104772512874435,0.103841630123962,0.102270346977398,0.0968883776786942,0.0994840983529997,0.100850026720401
"93",553,"Malawi",1985,0.136701162575464,0.105050599506544,0.437684741050621,-1.85080490304297,-0.267161427020914,-0.904140362730589,0.457808757937232,0.417147095813308,0.462284418039544,0.274295914311742,-1.01563603706248,0.369857239861821,-0.889348037920677,-1.17229988382978,-1.11406353843842,0.302325581395349,1.7906976744186,6.34883720930233,0.299832277300262,0.217387880610172,0.3592850347591,1.07131856954771,0.819356280004872,0.95157982421552,1.1389908112856,0.209605898822054,0.712337286514467,1.78492699258155,-0.619784131646156,-0.330788678489626,-0.657990936596,0.07586566749903,0,NA,1,-0.0696063797617344,0.0488785990448886,NA,-1.41999142909273,1.47139295083712,3.07151155139125,6.3068719132002,1.18672405703123,52.1302629771986,0,0,NA,0,NA,0,0.106989473459266,0.160832365708692,0.0842703741043806,0.0382601667831584,0.0510341578440086,0.184178211208847,0.030276254728073,0.228547777608037,0.118153018131852,0.0645384948700666,0.0566794920402269,0.0164228676602111,0.0152446395521493,0.0249283289512954,0.0117157073342241,0.0145774969391318,0.055760936651911,0.00850867084227502,0.0697635587973472,0.0350850142347507,0.0200076321474252,0.0197971169836819,0.00526954514391358,0.00420096268361384,752033000,347405512.195122,428186594.594595,2555306944.44444,NA,372789756.097561,3696612900,1564820525,1137041625,1761116666.66667,452020857.142857,74628947.368421,0.0890418759312435,0.097115103272339,0.107653226936035,0.0976604878714487,0.0977107720402794,0.108237784374397,0.0767160567056204,0.21348846084074,0.243971327544714,0.273579373056805,0.263263175812635,0.266783841184078
